job_id,user_email,project_id,creation_time,start_time,end_time,job_type,statement_type,query,total_bytes_processed,total_bytes_billed,slot_ms,cache_hit,state
job_000107,user_081@company.com,project_47,2025-02-02 02:18:41,2025-02-02 02:18:42,2025-02-02 02:23:48,QUERY,SELECT,"SELECT id, created_at             FROM sales.transactions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",80506494,80506494,148716,FALSE,DONE
job_000108,user_048@company.com,project_26,2025-03-19 11:19:39,2025-03-19 11:19:42,2025-03-19 11:27:46,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",214227259,214227259,120032,FALSE,DONE
job_000109,user_057@company.com,project_43,2025-02-25 01:39:49,2025-02-25 01:39:52,2025-02-25 01:45:57,QUERY,SELECT,SELECT * FROM users.profile,2025298681,0,83220,TRUE,DONE
job_000110,user_012@company.com,project_22,2025-11-07 06:14:02,2025-11-07 06:14:06,2025-11-07 06:17:52,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",2597529508,2597529508,37064,FALSE,DONE
job_000111,user_033@company.com,project_19,2025-04-27 10:04:06,2025-04-27 10:04:11,2025-04-27 10:05:29,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",907268545,907268545,7176,FALSE,DONE
job_000112,user_025@company.com,project_25,2025-09-20 19:29:45,2025-09-20 19:29:49,2025-09-20 19:32:36,QUERY,DELETE,"DELETE FROM raw_logs.logs WHERE created_at < DATE_SUB(CURRENT_DATE(), INTERVAL 365 DAY)",726389440,726389440,27221,FALSE,DONE
job_000113,user_066@company.com,project_41,2025-09-20 12:59:36,2025-09-20 12:59:40,2025-09-20 12:59:49,QUERY,UPDATE,UPDATE analytics.daily_metrics SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,116937957,116937957,4464,FALSE,DONE
job_000114,user_024@company.com,project_40,2025-06-19 21:56:14,2025-06-19 21:56:17,2025-06-19 21:57:00,QUERY,SELECT,"SELECT id, created_at             FROM raw_logs.logs             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",1369606644,0,3311,TRUE,DONE
job_000115,user_001@company.com,project_24,2025-02-27 11:38:08,2025-02-27 11:38:11,2025-02-27 11:47:47,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",611849013,611849013,30528,FALSE,DONE
job_000116,user_054@company.com,project_08,2025-07-19 19:16:44,2025-07-19 19:16:46,2025-07-19 19:22:45,QUERY,SELECT,"SELECT id, created_at             FROM raw_logs.logs             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",357252936,357252936,158319,FALSE,DONE
job_000117,user_001@company.com,project_46,2025-03-06 06:40:25,2025-03-06 06:40:29,2025-03-06 06:50:21,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",1081591771,0,153920,TRUE,DONE
job_000118,user_018@company.com,project_17,2025-06-28 19:24:40,2025-06-28 19:24:45,2025-06-28 19:26:38,QUERY,SELECT,"SELECT id, created_at             FROM sales.transactions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",297462650,297462650,16385,FALSE,DONE
job_000119,user_068@company.com,project_15,2025-10-08 14:59:46,2025-10-08 14:59:47,2025-10-08 15:07:59,QUERY,SELECT,"SELECT id, created_at             FROM raw_logs.logs             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",2965007022,2965007022,67896,FALSE,DONE
job_000120,user_015@company.com,project_32,2025-03-01 18:19:47,2025-03-01 18:19:52,2025-03-01 18:29:10,QUERY,INSERT,INSERT INTO sales.transactions SELECT * FROM staging.transactions,111279444,111279444,266166,FALSE,DONE
job_000121,user_052@company.com,project_12,2025-12-19 15:35:33,2025-12-19 15:35:38,2025-12-19 15:43:35,QUERY,SELECT,SELECT * FROM inventory.products,659962451,659962451,204633,FALSE,DONE
job_000122,user_094@company.com,project_34,2025-04-13 23:22:16,2025-04-13 23:22:20,2025-04-13 23:31:33,QUERY,SELECT,"SELECT id, created_at             FROM users.profile             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",617422248,617422248,215670,FALSE,DONE
job_000123,user_062@company.com,project_39,2025-01-18 07:27:47,2025-01-18 07:27:52,2025-01-18 07:37:29,QUERY,UPDATE,UPDATE users.profile SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,6560095472,6560095472,140211,FALSE,DONE
job_000124,user_007@company.com,project_17,2025-08-17 00:51:31,2025-08-17 00:51:36,2025-08-17 00:58:23,QUERY,SELECT,"SELECT id, created_at             FROM users.profile             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",1984454602,0,180301,TRUE,DONE
job_000125,user_016@company.com,project_13,2025-02-18 01:06:52,2025-02-18 01:06:56,2025-02-18 01:13:09,QUERY,SELECT,"SELECT id, created_at             FROM raw_logs.logs             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",279498054,279498054,42522,FALSE,DONE
job_000126,user_087@company.com,project_09,2025-12-21 17:51:50,2025-12-21 17:51:50,2025-12-21 18:01:09,QUERY,INSERT,INSERT INTO inventory.products SELECT * FROM staging.products,2925385214,2925385214,82732,FALSE,DONE
job_000127,user_065@company.com,project_46,2025-05-10 02:52:51,2025-05-10 02:52:51,2025-05-10 02:56:43,QUERY,INSERT,INSERT INTO sales.transactions SELECT * FROM staging.transactions,72884562,72884562,99064,FALSE,DONE
job_000128,user_057@company.com,project_47,2025-08-25 22:21:00,2025-08-25 22:21:01,2025-08-25 22:28:14,QUERY,INSERT,INSERT INTO users.profile SELECT * FROM staging.profile,125587620,125587620,106085,FALSE,DONE
job_000129,user_059@company.com,project_44,2025-04-25 18:17:09,2025-04-25 18:17:13,2025-04-25 18:25:59,QUERY,SELECT,SELECT * FROM analytics.daily_metrics,2694365232,0,35242,TRUE,DONE
job_000130,user_045@company.com,project_13,2025-02-19 19:27:06,2025-02-19 19:27:08,2025-02-19 19:32:27,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",1109329348,1109329348,69542,FALSE,DONE
job_000131,user_036@company.com,project_01,2025-08-29 11:36:36,2025-08-29 11:36:40,2025-08-29 11:42:49,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",283219817,0,175275,TRUE,DONE
job_000132,user_068@company.com,project_43,2025-04-06 10:30:59,2025-04-06 10:31:00,2025-04-06 10:35:21,QUERY,UPDATE,UPDATE users.profile SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,636395662,636395662,94482,FALSE,DONE
job_000133,user_064@company.com,project_08,2025-10-31 06:41:24,2025-10-31 06:41:27,2025-10-31 06:43:37,QUERY,SELECT,"SELECT id, created_at             FROM sales.transactions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",77656333,77656333,57980,FALSE,DONE
job_000134,user_085@company.com,project_38,2025-11-19 12:04:59,2025-11-19 12:05:00,2025-11-19 12:10:16,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM events.sessions;           SELECT COUNT(*) FROM tmp;         END;,1108753339,1108753339,79632,FALSE,DONE
job_000135,user_066@company.com,project_47,2025-02-16 14:23:26,2025-02-16 14:23:29,2025-02-16 14:29:54,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",243312045,243312045,117810,FALSE,DONE
job_000136,user_096@company.com,project_46,2025-03-12 00:02:07,2025-03-12 00:02:11,2025-03-12 00:11:26,QUERY,SELECT,"SELECT id, created_at             FROM sales.transactions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",379207129,379207129,246420,FALSE,DONE
job_000137,user_045@company.com,project_04,2025-01-03 06:09:33,2025-01-03 06:09:37,2025-01-03 06:15:25,QUERY,SELECT,SELECT * FROM events.sessions,313390753,313390753,127368,FALSE,DONE
job_000138,user_057@company.com,project_22,2025-09-11 22:32:21,2025-09-11 22:32:21,2025-09-11 22:33:54,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",82745542,0,22413,TRUE,DONE
job_000139,user_053@company.com,project_11,2025-05-13 12:18:55,2025-05-13 12:18:59,2025-05-13 12:20:10,QUERY,INSERT,INSERT INTO inventory.products SELECT * FROM staging.products,203462809,203462809,30459,FALSE,DONE
job_000140,user_012@company.com,project_34,2025-08-16 12:52:02,2025-08-16 12:52:02,2025-08-16 12:59:24,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",777092888,0,84864,TRUE,DONE
job_000141,user_082@company.com,project_09,2025-03-06 10:03:53,2025-03-06 10:03:54,2025-03-06 10:06:38,QUERY,UPDATE,UPDATE sales.transactions SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,239608150,239608150,54776,FALSE,DONE
job_000142,user_056@company.com,project_06,2025-07-01 05:43:24,2025-07-01 05:43:27,2025-07-01 05:48:12,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",1093308549,0,44175,TRUE,DONE
job_000143,user_071@company.com,project_37,2025-02-22 19:45:03,2025-02-22 19:45:08,2025-02-22 19:51:23,QUERY,INSERT,INSERT INTO events.sessions SELECT * FROM staging.sessions,1065525699,1065525699,170625,FALSE,DONE
job_000144,user_033@company.com,project_08,2025-11-18 04:48:58,2025-11-18 04:49:03,2025-11-18 04:55:05,QUERY,INSERT,INSERT INTO users.profile SELECT * FROM staging.profile,263617510,263617510,85432,FALSE,DONE
job_000145,user_030@company.com,project_30,2025-07-03 16:51:16,2025-07-03 16:51:19,2025-07-03 16:56:28,QUERY,INSERT,INSERT INTO sales.transactions SELECT * FROM staging.transactions,727057499,727057499,141213,FALSE,DONE
job_000146,user_091@company.com,project_01,2025-04-11 09:34:26,2025-04-11 09:34:26,2025-04-11 09:41:08,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",863545066,863545066,168036,FALSE,DONE
job_000147,user_003@company.com,project_23,2025-02-21 15:44:13,2025-02-21 15:44:18,2025-02-21 15:53:08,QUERY,DELETE,"DELETE FROM raw_logs.logs WHERE created_at < DATE_SUB(CURRENT_DATE(), INTERVAL 365 DAY)",1190211557,1190211557,94340,FALSE,DONE
job_000148,user_014@company.com,project_15,2025-12-22 16:28:32,2025-12-22 16:28:36,2025-12-22 16:35:02,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",231758739,231758739,164436,FALSE,DONE
job_000149,user_021@company.com,project_01,2025-10-24 04:07:55,2025-10-24 04:08:00,2025-10-24 04:09:10,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM inventory.products;           SELECT COUNT(*) FROM tmp;         END;,544706809,544706809,6930,FALSE,DONE
job_000150,user_040@company.com,project_42,2025-05-25 15:57:29,2025-05-25 15:57:29,2025-05-25 16:05:42,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",414014863,0,105502,TRUE,DONE
job_000151,user_012@company.com,project_30,2025-05-31 09:36:26,2025-05-31 09:36:27,2025-05-31 09:36:37,QUERY,UPDATE,UPDATE sales.transactions SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,579680446,579680446,3160,FALSE,DONE
job_000152,user_040@company.com,project_18,2025-03-10 11:45:23,2025-03-10 11:45:26,2025-03-10 11:48:21,QUERY,SELECT,SELECT * FROM raw_logs.logs,919142192,0,22750,TRUE,DONE
job_000153,user_051@company.com,project_38,2025-05-23 09:43:21,2025-05-23 09:43:24,2025-05-23 09:45:10,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",192784152,0,16430,TRUE,DONE
job_000154,user_055@company.com,project_22,2025-06-12 15:58:36,2025-06-12 15:58:39,2025-06-12 15:59:35,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM events.sessions;           SELECT COUNT(*) FROM tmp;         END;,221786743,221786743,20440,FALSE,DONE
job_000155,user_054@company.com,project_41,2025-08-05 03:54:10,2025-08-05 03:54:15,2025-08-05 03:59:05,QUERY,UPDATE,UPDATE raw_logs.logs SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,392948570,392948570,50170,FALSE,DONE
job_000156,user_088@company.com,project_40,2025-07-14 00:29:13,2025-07-14 00:29:15,2025-07-14 00:32:34,QUERY,INSERT,INSERT INTO sales.transactions SELECT * FROM staging.transactions,445607938,445607938,95321,FALSE,DONE
job_000157,user_013@company.com,project_48,2025-12-16 05:53:34,2025-12-16 05:53:39,2025-12-16 06:03:29,QUERY,SELECT,"SELECT id, created_at             FROM sales.transactions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",424271401,0,151630,TRUE,DONE
job_000158,user_100@company.com,project_29,2025-08-15 02:12:00,2025-08-15 02:12:05,2025-08-15 02:18:10,QUERY,SELECT,"SELECT id, created_at             FROM sales.transactions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",1380044648,1380044648,155855,FALSE,DONE
job_000159,user_044@company.com,project_23,2025-01-16 18:26:26,2025-01-16 18:26:29,2025-01-16 18:29:35,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM sales.transactions;           SELECT COUNT(*) FROM tmp;         END;,696752681,696752681,9486,FALSE,DONE
job_000160,user_067@company.com,project_36,2025-12-27 01:13:08,2025-12-27 01:13:08,2025-12-27 01:20:17,QUERY,SELECT,"SELECT id, created_at             FROM raw_logs.logs             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",772952542,0,112827,TRUE,DONE
job_000161,user_008@company.com,project_45,2025-10-31 07:05:34,2025-10-31 07:05:34,2025-10-31 07:13:49,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",3433141034,3433141034,184635,FALSE,DONE
job_000162,user_052@company.com,project_07,2025-09-18 13:39:15,2025-09-18 13:39:18,2025-09-18 13:48:45,QUERY,SELECT,SELECT * FROM events.sessions,1201903320,1201903320,28350,FALSE,DONE
job_000163,user_039@company.com,project_50,2025-10-23 17:07:10,2025-10-23 17:07:13,2025-10-23 17:11:08,QUERY,SELECT,SELECT * FROM users.profile,257345066,257345066,50290,FALSE,DONE
job_000164,user_087@company.com,project_23,2025-05-08 08:08:56,2025-05-08 08:08:57,2025-05-08 08:13:20,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",2274591579,2274591579,63120,FALSE,DONE
job_000165,user_052@company.com,project_46,2025-12-10 11:23:24,2025-12-10 11:23:25,2025-12-10 11:29:22,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",365714055,0,73185,TRUE,DONE
job_000166,user_017@company.com,project_43,2025-09-01 08:14:04,2025-09-01 08:14:08,2025-09-01 08:21:17,QUERY,SELECT,SELECT * FROM analytics.daily_metrics,3794542252,3794542252,164307,FALSE,DONE
job_000167,user_096@company.com,project_47,2025-06-23 22:59:50,2025-06-23 22:59:51,2025-06-23 23:00:23,QUERY,SELECT,SELECT * FROM events.sessions,269822234,269822234,4160,FALSE,DONE
job_000168,user_033@company.com,project_17,2025-09-23 07:00:46,2025-09-23 07:00:49,2025-09-23 07:06:32,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",681870382,681870382,170128,FALSE,DONE
job_000169,user_080@company.com,project_11,2025-08-08 11:13:33,2025-08-08 11:13:35,2025-08-08 11:17:52,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",353004802,353004802,26728,FALSE,DONE
job_000170,user_093@company.com,project_40,2025-01-10 04:24:19,2025-01-10 04:24:22,2025-01-10 04:27:37,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM analytics.daily_metrics;           SELECT COUNT(*) FROM tmp;         END;,217252824,217252824,37440,FALSE,DONE
job_000171,user_048@company.com,project_24,2025-05-16 21:46:32,2025-05-16 21:46:35,2025-05-16 21:54:15,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",1600104946,1600104946,211140,FALSE,DONE
job_000172,user_019@company.com,project_44,2025-01-15 21:10:36,2025-01-15 21:10:41,2025-01-15 21:19:02,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",244543113,244543113,237975,FALSE,DONE
job_000173,user_010@company.com,project_02,2025-11-07 23:46:42,2025-11-07 23:46:44,2025-11-07 23:52:49,QUERY,INSERT,INSERT INTO inventory.products SELECT * FROM staging.products,333011667,333011667,87235,FALSE,DONE
job_000174,user_031@company.com,project_05,2025-01-01 17:50:35,2025-01-01 17:50:38,2025-01-01 17:52:16,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",938937611,0,30380,TRUE,DONE
job_000175,user_027@company.com,project_07,2025-03-03 15:04:44,2025-03-03 15:04:44,2025-03-03 15:13:19,QUERY,SELECT,SELECT * FROM analytics.daily_metrics,94540470,0,133900,TRUE,DONE
job_000176,user_029@company.com,project_44,2025-09-21 09:00:01,2025-09-21 09:00:04,2025-09-21 09:05:25,QUERY,DELETE,"DELETE FROM analytics.daily_metrics WHERE created_at < DATE_SUB(CURRENT_DATE(), INTERVAL 365 DAY)",37498675,37498675,88917,FALSE,DONE
job_000177,user_051@company.com,project_16,2025-07-19 22:32:18,2025-07-19 22:32:23,2025-07-19 22:38:17,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",211887043,211887043,160716,FALSE,DONE
job_000178,user_042@company.com,project_05,2025-02-10 02:42:40,2025-02-10 02:42:45,2025-02-10 02:45:39,QUERY,DELETE,"DELETE FROM sales.transactions WHERE created_at < DATE_SUB(CURRENT_DATE(), INTERVAL 365 DAY)",7686721959,7686721959,26100,FALSE,DONE
job_000179,user_086@company.com,project_38,2025-02-18 06:29:14,2025-02-18 06:29:14,2025-02-18 06:32:22,QUERY,SELECT,SELECT * FROM events.sessions,1604447724,1604447724,41548,FALSE,DONE
job_000180,user_093@company.com,project_19,2025-01-18 10:53:25,2025-01-18 10:53:29,2025-01-18 11:01:18,QUERY,INSERT,INSERT INTO raw_logs.logs SELECT * FROM staging.logs,351607392,351607392,191821,FALSE,DONE
job_000181,user_004@company.com,project_48,2025-05-21 20:21:13,2025-05-21 20:21:13,2025-05-21 20:22:09,QUERY,SELECT,"SELECT id, created_at             FROM raw_logs.logs             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",991207188,991207188,15904,FALSE,DONE
job_000182,user_038@company.com,project_12,2025-01-10 08:00:58,2025-01-10 08:00:59,2025-01-10 08:10:04,QUERY,SELECT,SELECT * FROM analytics.daily_metrics,414882060,414882060,56680,FALSE,DONE
